device_x,device_y,cursor_pos,time,overlap,speed,cursor_size,zigzag_pos,shape_thicc
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.860560894012451,True,0.005490038998610346,0.4,-19.75316031699949,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.86360788345337,True,0.005490038998610346,0.4,-19.7586503559981,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.8664870262146,True,0.005490038998610346,0.4,-19.76414039499671,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.869434833526611,True,0.005490038998610346,0.4,-19.769630433995317,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.872493982315063,True,0.005490038998610346,0.4,-19.775120472993926,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.87617301940918,True,0.005490038998610346,0.4,-19.780610511992535,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.879127025604248,True,0.005490038998610346,0.4,-19.786100550991144,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.882041931152344,True,0.005490038998610346,0.4,-19.791590589989752,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.884938955307007,True,0.005490038998610346,0.4,-19.79708062898836,0.25
0.028080284677606367,-12.214923834758768,0.028080284677606367,12.887908935546875,True,0.005490038998610346,0.4,-19.80257066798697,0.25
0.028080284677606367,-12.243004119436375,0.028080284677606367,12.891544818878174,True,0.005490038998610346,0.4,-19.80806070698558,0.25
0.028080284677606367,-12.243004119436375,0.028080284677606367,12.894743919372559,True,0.005490038998610346,0.4,-19.813550745984188,0.25
0.0,-12.243004119436375,0.0,12.897771835327148,True,0.005490038998610346,0.4,-19.819040784982796,0.25
0.0,-12.243004119436375,0.0,12.900699853897095,True,0.005490038998610346,0.4,-19.824530823981405,0.25
0.0,-12.243004119436375,0.0,12.903687953948975,True,0.005490038998610346,0.4,-19.830020862980014,0.25
0.0,-12.243004119436375,0.0,12.90653395652771,True,0.005490038998610346,0.4,-19.835510901978623,0.25
0.0,-12.243004119436375,0.0,12.909564971923828,True,0.005490038998610346,0.4,-19.84100094097723,0.25
-0.028080284677606367,-12.271084404113983,-0.028080284677606367,12.912524938583374,True,0.005490038998610346,0.4,-19.84649097997584,0.25
-0.028080284677606367,-12.271084404113983,-0.028080284677606367,12.915448904037476,True,0.005490038998610346,0.4,-19.85198101897445,0.25
-0.028080284677606367,-12.271084404113983,-0.028080284677606367,12.918345928192139,True,0.005490038998610346,0.4,-19.857471057973058,0.25
-0.028080284677606367,-12.271084404113983,-0.028080284677606367,12.921300888061523,True,0.005490038998610346,0.4,-19.862961096971667,0.25
-0.028080284677606367,-12.271084404113983,-0.028080284677606367,12.925012826919556,True,0.005490038998610346,0.4,-19.868451135970275,0.25
-0.028080284677606367,-12.271084404113983,-0.028080284677606367,12.928086996078491,True,0.005490038998610346,0.4,-19.873941174968884,0.25
-0.056160569355212735,-12.299164688791588,-0.056160569355212735,12.931022882461548,True,0.005490038998610346,0.4,-19.879431213967493,0.25
-0.056160569355212735,-12.299164688791588,-0.056160569355212735,12.933941841125488,True,0.005490038998610346,0.4,-19.8849212529661,0.25
-0.056160569355212735,-12.299164688791588,-0.056160569355212735,12.936828851699829,True,0.005490038998610346,0.4,-19.89041129196471,0.25
-0.056160569355212735,-12.299164688791588,-0.056160569355212735,12.940516948699951,True,0.005490038998610346,0.4,-19.89590133096332,0.25
-0.056160569355212735,-12.299164688791588,-0.056160569355212735,12.94361686706543,True,0.005490038998610346,0.4,-19.901391369961928,0.25
-0.0842408540328191,-12.327244973469195,-0.0842408540328191,12.946512937545776,True,0.005490038998610346,0.4,-19.906881408960537,0.25
-0.0842408540328191,-12.327244973469195,-0.0842408540328191,12.949432849884033,True,0.005490038998610346,0.4,-19.912371447959146,0.25
-0.11232113871042547,-12.327244973469195,-0.11232113871042547,12.952409029006958,True,0.005490038998610346,0.4,-19.917861486957754,0.25
-0.11232113871042547,-12.327244973469195,-0.11232113871042547,12.95536184310913,True,0.005490038998610346,0.4,-19.923351525956363,0.25
-0.11232113871042547,-12.327244973469195,-0.11232113871042547,12.958406925201416,True,0.005490038998610346,0.4,-19.928841564954972,0.25
-0.11232113871042547,-12.3553252581468,-0.11232113871042547,12.96132493019104,True,0.005490038998610346,0.4,-19.93433160395358,0.25
-0.11232113871042547,-12.3553252581468,-0.11232113871042547,12.964231014251709,True,0.005490038998610346,0.4,-19.93982164295219,0.25
-0.11232113871042547,-12.3553252581468,-0.11232113871042547,12.967191934585571,True,0.005490038998610346,0.4,-19.9453116819508,0.25
-0.14040142338803183,-12.3553252581468,-0.14040142338803183,12.970136880874634,True,0.005490038998610346,0.4,-19.950801720949407,0.25
-0.14040142338803183,-12.3553252581468,-0.14040142338803183,12.973946809768677,True,0.005490038998610346,0.4,-19.956291759948016,0.25
-0.14040142338803183,-12.3553252581468,-0.14040142338803183,12.976849794387817,True,0.005490038998610346,0.4,-19.961781798946625,0.25
-0.14040142338803183,-12.3553252581468,-0.14040142338803183,12.979751825332642,True,0.005490038998610346,0.4,-19.967271837945233,0.25
-0.14040142338803183,-12.3553252581468,-0.14040142338803183,12.9826819896698,True,0.005490038998610346,0.4,-19.972761876943842,0.25
-0.14040142338803183,-12.383405542824407,-0.14040142338803183,12.985613822937012,True,0.005490038998610346,0.4,-19.97825191594245,0.25
-0.14040142338803183,-12.383405542824407,-0.14040142338803183,12.989410877227783,True,0.005490038998610346,0.4,-19.98374195494106,0.25
-0.1684817080656382,-12.383405542824407,-0.1684817080656382,12.992379903793335,True,0.005490038998610346,0.4,-19.98923199393967,0.25
-0.1684817080656382,-12.383405542824407,-0.1684817080656382,12.995324850082397,True,0.005490038998610346,0.4,-19.994722032938277,0.25
-0.1684817080656382,-12.383405542824407,-0.1684817080656382,12.998239994049072,True,0.005490038998610346,0.4,-20.000212071936886,0.25
-0.1965619927432446,-12.383405542824407,-0.1965619927432446,13.00117301940918,True,0.005490038998610346,0.4,-20.005702110935495,0.25
-0.1965619927432446,-12.383405542824407,-0.1965619927432446,13.004848003387451,True,0.005490038998610346,0.4,-20.011192149934104,0.25
-0.1965619927432446,-12.383405542824407,-0.1965619927432446,13.007779836654663,True,0.005490038998610346,0.4,-20.016682188932712,0.25
-0.1965619927432446,-12.411485827502014,-0.1965619927432446,13.010703802108765,True,0.005490038998610346,0.4,-20.02217222793132,0.25
-0.1965619927432446,-12.411485827502014,-0.1965619927432446,13.01361083984375,True,0.005490038998610346,0.4,-20.02766226692993,0.25
-0.1965619927432446,-12.411485827502014,-0.1965619927432446,13.016564846038818,True,0.005490038998610346,0.4,-20.03315230592854,0.25
-0.1965619927432446,-12.411485827502014,-0.1965619927432446,13.020269870758057,True,0.005490038998610346,0.4,-20.038642344927148,0.25
-0.1965619927432446,-12.411485827502014,-0.1965619927432446,13.023197889328003,True,0.005490038998610346,0.4,-20.044132383925756,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.026081800460815,True,0.005490038998610346,0.4,-20.049622422924365,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.0289888381958,True,0.005490038998610346,0.4,-20.055112461922974,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.031921863555908,True,0.005490038998610346,0.4,-20.060602500921583,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.034832954406738,True,0.005490038998610346,0.4,-20.06609253992019,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.037974834442139,True,0.005490038998610346,0.4,-20.0715825789188,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.040885925292969,True,0.005490038998610346,0.4,-20.07707261791741,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.043823003768921,True,0.005490038998610346,0.4,-20.082562656916018,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.046734809875488,True,0.005490038998610346,0.4,-20.088052695914627,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.049651861190796,True,0.005490038998610346,0.4,-20.093542734913235,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.053459882736206,True,0.005490038998610346,0.4,-20.099032773911844,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.05640697479248,True,0.005490038998610346,0.4,-20.104522812910453,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.059319972991943,True,0.005490038998610346,0.4,-20.11001285190906,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.062233924865723,True,0.005490038998610346,0.4,-20.11550289090767,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.065147876739502,True,0.005490038998610346,0.4,-20.12099292990628,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.068821907043457,True,0.005490038998610346,0.4,-20.126482968904888,0.25
-0.22464227742085094,-12.411485827502014,-0.22464227742085094,13.071746826171875,True,0.005490038998610346,0.4,-20.131973007903497,0.25
